person_id,arrest_id_x,charge_degree,offense_category,arrest_date_event,arrest_id_y,age_at_arrest,sex,race,arrest_date_univ,y,current_charge_felony,num_fel_arrests_last_year
47004,5276270,misdemeanor,violent,2017-08-29,5757564,55.87123287671233,M,Black,2017-05-18,0,0,0
67939,8639843,misdemeanor,property,2015-02-07,5475688,60.42191780821918,M,Black,2017-07-21,0,0,1
66829,13633121,misdemeanor,violent,2012-08-23,6871709,48.30684931506849,M,White,2016-07-06,0,0,2
456897,6649145,felony,other,2016-09-11,6649145,24.86027397260274,M,Black,2016-09-11,0,1,0
76733,4951814,misdemeanor,property,2017-10-25,4573842,27.47945205479452,F,White,2017-12-30,0,0,1
145687,8905089,misdemeanor,property,2014-11-10,6183350,38.347945205479455,M,Asian,2017-01-30,0,0,0
60347,3785730,felony,drug,2018-05-10,3372243,44.915068493150685,M,Black,2018-07-25,0,1,3
9102,11203184,felony,property,2012-09-14,4983747,24.898630136986306,M,Black,2017-10-19,1,1,1
77082,2100281,misdemeanor,property,2019-03-09,6537617,29.134246575342463,M,White,2016-10-14,0,0,0
3071637,3613763,misdemeanor,other,2018-06-12,5672065,42.41917808219178,F,mixed,2017-06-07,0,0,0
92826,8713862,misdemeanor,other,2015-01-17,6037598,40.846575342465755,M,Black,2017-03-07,0,0,0
1005742,5902358,misdemeanor,violent,2017-04-11,5902358,24.589041095890412,M,Black,2017-04-11,0,0,0
912961,6525048,felony,drug,2016-10-18,6525048,33.78356164383562,M,Black,2016-10-18,0,1,0
69593,167650,misdemeanor,drug,2020-02-27,6166510,35.4,F,mixed,2017-02-03,1,0,0
44351,8855307,misdemeanor,other,2014-11-25,4130120,27.805479452054794,F,Black,2018-03-24,0,0,0
2572349,3990322,misdemeanor,property,2018-04-06,3411394,39.00821917808219,F,White,2018-07-18,0,0,0
1075503,1264272,felony,other,2019-07-22,6623957,61.09041095890411,M,Black,2016-09-19,0,1,1
33633,6730229,misdemeanor,property,2016-08-18,6995174,18.2986301369863,M,mixed,2016-06-01,1,0,0
725268,5048315,misdemeanor,violent,2017-10-09,6889724,30.73972602739726,M,mixed,2016-07-05,0,0,1
94941,7915552,misdemeanor,property,2015-09-28,4434854,25.70958904109589,M,Black,2018-01-28,0,0,0
71257,2311096,misdemeanor,drug,2019-01-30,2922536,33.320547945205476,M,Black,2018-10-02,0,0,0
65387,2369334,felony,violent,2019-01-19,7194627,18.813698630136987,M,Black,2016-04-26,0,1,1
83582,5186512,misdemeanor,drug,2017-09-13,5186512,21.26027397260274,M,Black,2017-09-13,0,0,1
222575,7225119,misdemeanor,property,2016-04-17,6681053,22.824657534246576,M,Black,2016-09-01,0,0,0
3212405,8362914,felony,violent,2015-05-08,6143190,27.942465753424656,M,Black,2017-02-08,0,1,1
9003,6497796,felony,violent,2016-10-25,6872176,33.45753424657534,F,Black,2016-07-06,1,1,0
35652,4736085,misdemeanor,drug,2017-11-29,5268378,39.21369863013699,F,White,2017-08-31,0,0,0
555837,10830108,misdemeanor,violent,2013-01-30,6352048,46.78904109589041,M,Black,2016-12-11,1,0,0
84199,9133491,misdemeanor,violent,2014-08-22,7563283,22.12054794520548,M,Black,2016-01-14,0,0,0
51504,11435111,misdemeanor,drug,2012-06-26,7041731,48.94794520547945,M,Black,2016-05-18,0,0,0
1134813,4430539,felony,property,2018-01-29,7159070,18.424657534246577,M,Black,2016-05-05,1,1,0
1439871,8121436,felony,property,2015-07-26,7030740,30.698630136986303,M,White,2016-05-20,1,1,2
25523,5666449,misdemeanor,other,2017-06-08,5666449,29.742465753424657,M,Black,2017-06-08,0,0,0
2452788,7603699,felony,violent,2016-01-03,7603699,26.33150684931507,M,Black,2016-01-03,1,1,0
145687,11198076,misdemeanor,violent,2012-09-16,6183350,38.347945205479455,M,Asian,2017-01-30,0,0,0
106675,10661605,misdemeanor,property,2013-03-30,6671035,23.64109589041096,M,Black,2016-09-05,0,0,0
213172,1840756,misdemeanor,other,2019-04-23,6009424,19.265753424657536,M,Black,2017-03-15,0,0,0
82666,3264932,misdemeanor,property,2018-07-27,7394502,43.78356164383562,M,Black,2016-03-02,0,0,0
243409,13647939,misdemeanor,property,2012-02-14,5142809,30.34794520547945,M,Black,2017-09-21,0,0,0
22194,1115511,misdemeanor,drug,2019-08-19,4884956,37.95616438356164,F,White,2017-11-02,0,0,0
336042,2016291,misdemeanor,other,2019-03-22,5170311,55.30684931506849,M,White,2017-09-15,1,0,0
334186,5749590,misdemeanor,other,2017-05-21,5749590,35.76712328767123,M,,2017-05-21,0,0,0
222575,9130032,misdemeanor,drug,2014-08-25,6681053,22.824657534246576,M,Black,2016-09-01,0,0,0
25523,7012823,misdemeanor,drug,2016-05-26,5666449,29.742465753424657,M,Black,2017-06-08,0,0,0
919650,7532175,misdemeanor,violent,2016-01-24,7532175,34.915068493150685,M,Black,2016-01-24,0,0,0
929734,262171,misdemeanor,property,2020-02-09,2971473,40.465753424657535,M,White,2018-09-24,0,0,0
1557971,5344015,misdemeanor,property,2017-08-16,6545079,43.106849315068494,M,Black,2016-10-12,1,0,0
2196821,5249584,misdemeanor,other,2017-09-04,5249584,28.054794520547944,M,White,2017-09-04,0,0,0
28865,6460937,misdemeanor,drug,2016-11-07,5883782,20.852054794520548,M,Black,2017-04-17,0,0,0
50827,9674362,misdemeanor,drug,2014-02-28,5665899,21.778082191780825,M,Black,2017-06-08,1,0,0
80524,8069971,felony,property,2015-08-11,6978316,38.4,M,Black,2016-06-06,1,1,2
1307676,3827035,misdemeanor,other,2018-05-03,6704112,35.09315068493151,M,White,2016-08-26,1,0,0
262806,7055271,misdemeanor,drug,2016-05-15,2491948,60.84931506849315,M,Black,2018-12-26,0,0,0
1127005,1238962,misdemeanor,other,2019-07-25,3052452,52.342465753424655,M,White,2018-09-08,0,0,0
46101,2536664,misdemeanor,other,2018-12-14,2788963,46.00547945205479,M,White,2018-10-29,0,0,0
69777,5674527,misdemeanor,violent,2017-06-06,5594049,27.216438356164385,M,Other,2017-06-24,0,0,2
57158,3715828,misdemeanor,violent,2018-05-23,3882249,29.983561643835618,M,Black,2018-04-23,0,0,0
1065333,3940175,misdemeanor,violent,2018-04-14,3940175,19.427397260273978,F,White,2018-04-14,1,0,0
79024,2534021,misdemeanor,other,2018-12-14,6759183,37.75616438356165,M,Black,2016-08-10,0,0,0
301613,2374752,misdemeanor,other,2019-01-18,5513065,20.295890410958904,M,Black,2017-07-13,0,0,0
81431,6289055,felony,drug,2017-01-01,6289055,34.40821917808219,M,Black,2017-01-01,0,1,3
74726,4609678,misdemeanor,property,2017-12-21,3646741,26.556164383561644,M,Black,2018-06-06,0,0,0
56452,7801944,misdemeanor,property,2015-10-31,6237431,56.37808219178082,M,Black,2017-01-13,0,0,1
1134813,7159070,felony,violent,2016-05-05,5928260,19.339726027397266,M,Black,2017-04-04,1,1,4
79198,3577605,misdemeanor,property,2018-06-20,3433327,28.265753424657536,M,White,2018-07-15,1,0,1
26596,11332350,misdemeanor,property,2012-08-02,7370720,46.40547945205479,M,mixed,2016-03-09,0,0,0
228162,4285956,misdemeanor,violent,2018-02-24,7542921,39.775342465753425,F,mixed,2016-01-20,0,0,0
1072559,10571815,misdemeanor,other,2013-05-01,6845142,55.02739726027397,M,White,2016-07-15,0,0,0
74726,8808900,misdemeanor,drug,2014-12-13,3646741,26.556164383561644,M,Black,2018-06-06,0,0,0
539268,3225255,misdemeanor,other,2018-08-05,3993384,44.24383561643835,M,White,2018-04-05,0,0,0
78786,11956844,misdemeanor,property,2016-11-04,6645202,24.15068493150685,M,White,2016-09-12,1,0,0
4741,5005948,misdemeanor,property,2017-10-16,4609251,33.49589041095891,M,White,2017-12-21,1,0,1
1309509,9967747,misdemeanor,property,2013-11-25,2495644,31.46849315068493,M,White,2018-12-24,0,0,0
911310,1586182,misdemeanor,property,2019-05-21,7364521,44.536986301369865,M,Black,2016-03-10,1,0,0
46047,2832896,misdemeanor,other,2018-10-19,7023735,31.136986301369863,M,White,2016-05-23,1,0,1
3120789,4550413,misdemeanor,property,2018-01-06,4550413,32.83835616438356,M,Black,2018-01-06,0,0,1
482239,7541456,felony,other,2016-01-20,7220104,46.33698630136986,M,White,2016-04-18,1,1,2
82666,7394502,misdemeanor,property,2016-03-02,7394502,43.78356164383562,M,Black,2016-03-02,0,0,0
11936,7158353,misdemeanor,violent,2016-05-05,7158353,60.92602739726028,M,Black,2016-05-05,1,0,0
531993,5598101,misdemeanor,property,2017-06-23,5598101,52.59178082191781,M,White,2017-06-23,0,0,0
339988,5998375,misdemeanor,other,2017-03-17,5998375,56.57534246575342,M,,2017-03-17,0,0,1
91481,4319416,misdemeanor,property,2018-02-17,4650173,21.28219178082192,M,Black,2017-12-13,0,0,0
74723,4839157,misdemeanor,drug,2017-11-12,4502652,33.131506849315066,M,White,2018-01-16,0,0,0
3007259,5334740,misdemeanor,property,2017-08-18,2989464,45.28767123287671,F,mixed,2018-09-20,0,0,0
720250,7121904,misdemeanor,other,2020-10-17,5705381,31.14246575342466,M,Black,2017-05-30,0,0,0
344444,1988880,misdemeanor,property,2019-03-28,4865164,27.265753424657536,M,Black,2017-11-06,1,0,0
915957,6978025,misdemeanor,property,2016-06-06,7206185,48.07671232876712,M,mixed,2016-04-21,0,0,0
1421025,3106149,misdemeanor,other,2018-08-30,5201065,36.583561643835615,M,Other,2017-09-12,0,0,0
92826,7900899,misdemeanor,property,2015-10-02,6037598,40.846575342465755,M,Black,2017-03-07,0,0,0
670782,2872315,felony,violent,2018-10-12,7255049,25.084931506849315,M,Black,2016-04-10,0,1,1
1000104,5687554,misdemeanor,property,2017-06-02,5327849,24.931506849315067,M,Black,2017-08-20,0,0,0
25523,516515,misdemeanor,other,2019-12-16,5666449,29.742465753424657,M,Black,2017-06-08,0,0,0
2293944,6794593,misdemeanor,property,2016-07-30,5847419,38.967123287671235,M,Other,2017-04-25,0,0,0
342986,9199251,misdemeanor,violent,2014-07-31,3234875,50.80821917808219,M,Black,2018-08-02,0,0,2
1256556,10366762,felony,violent,2013-07-11,6931649,20.413698630136988,M,White,2016-06-20,0,1,0
74595,2115113,misdemeanor,drug,2019-03-07,2568623,38.24109589041096,M,Black,2018-12-10,0,0,0
1609935,11185818,misdemeanor,other,2012-09-20,7395386,41.40547945205479,,,2016-03-02,0,0,0
306222,4934361,misdemeanor,property,2017-10-29,6809493,24.671232876712327,M,Black,2016-07-26,0,0,0
47273,10771404,felony,violent,2013-02-20,7465597,23.38082191780822,M,Black,2016-02-13,1,1,0
555286,1564049,misdemeanor,property,2019-05-26,5396058,25.87123287671233,F,Black,2017-08-07,0,0,0
27249,2733803,misdemeanor,other,2018-11-07,6478529,22.87945205479452,M,Black,2016-11-01,0,0,0
51435,8113289,misdemeanor,other,2015-07-28,4761709,33.465753424657535,M,Black,2017-11-24,0,0,0
277226,3614608,misdemeanor,other,2018-06-12,3614608,41.95890410958904,M,mixed,2018-06-12,0,0,0
77082,5603474,misdemeanor,violent,2017-06-22,6537617,29.134246575342463,M,White,2016-10-14,0,0,0
29538,1856731,felony,property,2019-04-19,4502396,35.553424657534244,M,Black,2018-01-16,0,1,0
28865,3665332,felony,drug,2018-06-02,5883782,20.852054794520548,M,Black,2017-04-17,0,1,0
909864,9934093,misdemeanor,drug,2013-12-05,6892870,22.273972602739725,M,Black,2016-07-02,0,0,2
2593687,5970690,misdemeanor,violent,2017-03-27,5970690,26.736986301369864,M,White,2017-03-27,0,0,0
320631,6334312,misdemeanor,property,2016-12-14,6305418,31.63013698630137,M,Black,2016-12-23,1,0,0
2022714,4667353,misdemeanor,drug,2017-12-10,4667353,36.29041095890411,M,Black,2017-12-10,0,0,0
915957,11170778,felony,drug,2012-09-25,7206185,48.07671232876712,M,mixed,2016-04-21,0,1,0
210420,829267,misdemeanor,violent,2019-10-13,6496625,21.895890410958906,F,Black,2016-10-26,0,0,0
253477,7625513,misdemeanor,other,2015-12-23,7019251,51.3013698630137,M,White,2016-05-24,0,0,1
81169,5114011,felony,violent,2017-09-26,6058682,18.97808219178082,M,Black,2017-03-01,1,1,0
1127005,1258742,misdemeanor,other,2019-07-22,3052452,52.342465753424655,M,White,2018-09-08,0,0,0
320713,6074485,misdemeanor,other,2017-02-24,2868457,30.273972602739725,F,White,2018-10-12,0,0,0
81823,8406419,misdemeanor,other,2015-04-23,3806430,34.8986301369863,M,,2018-05-07,0,0,0
1000104,5038714,misdemeanor,other,2017-10-10,5327849,24.931506849315067,M,Black,2017-08-20,0,0,0
1063563,7907895,felony,property,2015-09-29,4827776,30.816438356164383,M,White,2017-11-13,0,1,0
38602,9435251,misdemeanor,violent,2014-05-22,6235576,43.96986301369863,M,Black,2017-01-14,0,0,0
1300240,8275603,misdemeanor,drug,2015-06-09,7200598,26.747945205479457,M,Black,2016-04-23,0,0,0
2134683,6524956,misdemeanor,drug,2016-10-18,6524956,33.87397260273973,M,White,2016-10-18,0,0,0
131507,3866208,misdemeanor,property,2018-04-26,6995889,31.076712328767123,M,mixed,2016-06-01,0,0,0
26596,10278102,misdemeanor,other,2013-08-09,7370720,46.40547945205479,M,mixed,2016-03-09,0,0,0
2401549,5936791,misdemeanor,violent,2017-04-02,5936791,50.57808219178082,M,mixed,2017-04-02,0,0,0
908756,7004034,misdemeanor,other,2016-05-29,7027943,35.915068493150685,M,Black,2016-05-21,0,0,0
5400,7789730,misdemeanor,violent,2015-11-04,4292218,27.21917808219178,M,Black,2018-02-22,1,0,0
79145,3269889,misdemeanor,property,2018-07-27,4185409,26.87945205479452,F,White,2018-03-14,0,0,0
2946289,4577434,misdemeanor,other,2017-12-29,4577434,24.71232876712329,M,White,2017-12-29,0,0,0
92826,8583905,misdemeanor,other,2015-02-27,6037598,40.846575342465755,M,Black,2017-03-07,0,0,0
22194,1331235,misdemeanor,drug,2019-07-09,4884956,37.95616438356164,F,White,2017-11-02,0,0,0
56090,3659350,felony,property,2018-06-04,6916269,18.29041095890411,M,White,2016-06-25,1,1,1
82277,11099691,misdemeanor,violent,2012-10-20,7591971,30.315068493150687,M,Black,2016-01-06,1,0,0
342986,8253792,felony,violent,2015-06-15,3234875,50.80821917808219,M,Black,2018-08-02,0,1,2
23784,8897242,misdemeanor,other,2014-11-12,4559816,26.156164383561645,F,White,2018-01-03,1,0,0
202960,4497116,misdemeanor,property,2018-01-17,4331087,38.224657534246575,M,Black,2018-02-15,1,0,0
82486,7544095,felony,other,2016-01-19,5256465,25.63013698630137,M,Black,2017-09-01,1,1,0
1127005,6955790,felony,property,2016-06-13,3052452,52.342465753424655,M,White,2018-09-08,0,1,0
922587,4585437,misdemeanor,violent,2017-12-27,7345698,29.361643835616437,M,Black,2016-03-16,0,0,0
75450,5334207,felony,other,2017-08-18,7462166,53.104109589041094,M,White,2016-02-16,0,1,0
746888,4874206,misdemeanor,other,2017-11-04,4981381,47.06575342465754,F,Black,2017-10-20,0,0,0
540719,6240674,misdemeanor,other,2017-01-13,6561693,19.350684931506848,M,Black,2016-10-06,0,0,0
1023228,3220290,misdemeanor,violent,2018-08-06,3548675,26.413698630136988,F,Black,2018-06-24,0,0,0
1127005,2090518,misdemeanor,other,2019-03-11,3052452,52.342465753424655,M,White,2018-09-08,0,0,0
85446,6211933,felony,drug,2017-01-22,6604737,18.117808219178084,M,Black,2016-09-22,1,1,0
1114013,6043768,felony,drug,2017-03-06,4457859,48.7945205479452,F,Black,2018-01-24,0,1,1
184900,6816608,felony,property,2016-07-23,7157228,24.46849315068493,M,Black,2016-05-06,1,1,0
10066,9137076,felony,drug,2014-08-21,7398258,45.61917808219178,M,Black,2016-03-01,0,1,0
26258,9460214,misdemeanor,drug,2014-05-14,4367944,22.027397260273972,M,Black,2018-02-08,0,0,0
234366,5049055,misdemeanor,violent,2017-10-09,5049055,33.42465753424658,M,Black,2017-10-09,0,0,0
33633,6588539,misdemeanor,property,2016-09-28,6995174,18.2986301369863,M,mixed,2016-06-01,1,0,0
35320,10808091,misdemeanor,property,2013-02-07,3607980,24.339726027397266,M,Black,2018-06-13,0,0,2
72764,111568,felony,property,2020-03-10,6163577,22.72054794520548,F,Black,2017-02-03,1,1,3
51323,5491482,misdemeanor,property,2017-07-18,4837325,32.26027397260274,M,White,2017-11-13,1,0,3
162419,7017218,misdemeanor,property,2016-05-25,7017218,33.38082191780822,M,Black,2016-05-25,0,0,0
21406,5538753,misdemeanor,property,2017-07-07,5590253,19.052054794520547,M,White,2017-06-26,0,0,1
22194,2384091,misdemeanor,property,2019-01-16,4884956,37.95616438356164,F,White,2017-11-02,0,0,0
961194,1585191,misdemeanor,violent,2019-05-21,3394043,55.55068493150685,M,Black,2018-07-20,0,0,0
2003,10983030,misdemeanor,other,2012-12-02,3551844,53.465753424657535,M,Black,2018-06-22,0,0,0
2570957,5087810,misdemeanor,property,2017-10-01,5035688,27.24931506849315,M,White,2017-10-11,0,0,0
83127,1992037,misdemeanor,violent,2019-03-27,6186016,21.172602739726027,M,Black,2017-01-28,1,0,0
987109,6340985,felony,property,2016-12-13,6340985,38.89041095890411,M,,2016-12-13,0,1,0
2880571,3659989,misdemeanor,property,2018-06-04,3659989,69.21369863013699,F,White,2018-06-04,0,0,0
3098802,5984092,misdemeanor,property,2017-03-22,5984092,26.147945205479452,M,Black,2017-03-22,0,0,0
19918,2977729,misdemeanor,property,2018-09-22,2977729,27.96712328767123,M,White,2018-09-22,0,0,0
1116388,1444119,misdemeanor,property,2019-06-17,6585372,26.942465753424656,M,Black,2016-09-29,1,0,0
15930,11388075,misdemeanor,violent,2012-07-12,4079940,26.504109589041096,M,Black,2018-03-31,0,0,0
61596,4090597,felony,property,2018-03-29,4183368,38.53972602739726,F,White,2018-03-14,1,1,0
81169,6058682,misdemeanor,other,2017-03-01,6058682,18.97808219178082,M,Black,2017-03-01,1,0,0
83582,5027918,felony,drug,2020-09-03,5186512,21.26027397260274,M,Black,2017-09-13,0,1,1
2938538,7144592,misdemeanor,drug,2016-05-10,7144592,42.79178082191781,F,White,2016-05-10,0,0,0
74677,7003187,misdemeanor,drug,2016-05-30,6355703,28.545205479452058,M,White,2016-12-09,0,0,0
77082,766081,misdemeanor,property,2019-10-26,6537617,29.134246575342463,M,White,2016-10-14,0,0,0
58583,9345988,felony,drug,2014-06-13,3982258,27.813698630136987,M,Black,2018-04-07,1,1,1
65316,13582559,misdemeanor,violent,2012-08-06,6863214,36.42739726027397,M,Black,2016-07-08,1,0,0
220893,7488749,misdemeanor,other,2016-02-08,7488749,18.24109589041096,F,Black,2016-02-08,1,0,0
2452788,7305530,felony,violent,2016-03-28,7603699,26.33150684931507,M,Black,2016-01-03,1,1,0
300361,1725916,misdemeanor,property,2020-05-21,2563302,25.852054794520548,M,Black,2018-12-11,1,0,0
951591,5053353,misdemeanor,violent,2017-10-06,5053353,26.583561643835615,M,Black,2017-10-06,0,0,0
98350,5733959,misdemeanor,drug,2017-05-25,4251991,53.772602739726025,M,Black,2018-03-02,0,0,0
2778,10893624,misdemeanor,property,2013-01-07,4871957,29.649315068493152,M,mixed,2017-11-05,0,0,0
1348192,5474682,misdemeanor,property,2017-07-21,5474682,19.545205479452058,M,Black,2017-07-21,0,0,0
4741,1412543,misdemeanor,property,2019-06-22,4609251,33.49589041095891,M,White,2017-12-21,1,0,1
15340,5832779,felony,property,2017-04-28,5697246,39.5972602739726,M,White,2017-05-31,1,1,1
13178,6641052,felony,other,2016-09-13,6641052,20.01095890410959,M,Black,2016-09-13,1,1,0
334186,5749591,misdemeanor,other,2017-05-21,5749590,35.76712328767123,M,,2017-05-21,0,0,0
3218878,5689836,felony,property,2017-06-02,5689836,33.95616438356164,F,White,2017-06-02,1,1,0
15340,8209765,misdemeanor,property,2015-06-30,5697246,39.5972602739726,M,White,2017-05-31,1,0,1
49472,8379808,felony,drug,2015-05-04,7563566,32.298630136986304,M,Black,2016-01-14,1,1,4
1576173,5014713,misdemeanor,violent,2017-10-14,5014713,54.64931506849315,F,Black,2017-10-14,0,0,0
70259,2931460,misdemeanor,property,2018-10-01,2747588,23.843835616438355,M,mixed,2018-11-03,0,0,0
2743,4831492,felony,violent,2017-11-13,5728038,19.27123287671233,M,Black,2017-05-26,1,1,0
2557412,772422,felony,other,2019-10-25,7272789,23.60821917808219,M,Black,2016-04-05,0,1,0
77608,8792751,misdemeanor,property,2014-12-18,4613060,36.35890410958904,F,White,2017-12-20,1,0,1
92636,7874839,misdemeanor,other,2015-10-12,5155920,56.054794520547944,M,Black,2017-09-19,0,0,0
172713,11514055,misdemeanor,drug,2012-05-31,4874761,24.205479452054796,M,Black,2017-11-04,0,0,1
230959,8638935,misdemeanor,violent,2015-02-08,3128626,28.09041095890411,M,mixed,2018-08-25,0,0,0
8819,10236092,misdemeanor,other,2013-08-23,5059344,42.56438356164384,M,Black,2017-10-05,1,0,0
26596,7448275,misdemeanor,other,2016-02-19,7370720,46.40547945205479,M,mixed,2016-03-09,0,0,0
2792559,1987047,misdemeanor,other,2019-03-28,6313370,50.71780821917808,M,White,2016-12-21,0,0,0
1697642,4398085,misdemeanor,drug,2018-02-02,4398085,19.47945205479452,F,Other,2018-02-02,0,0,0
79687,8412273,misdemeanor,property,2015-04-22,7247779,30.323287671232876,M,Other,2016-04-12,0,0,0
336042,4317176,misdemeanor,other,2018-02-18,5170311,55.30684931506849,M,White,2017-09-15,1,0,0
49882,5194886,felony,drug,2017-09-12,3596356,35.18082191780822,M,Black,2018-06-14,1,1,4
334186,1325043,misdemeanor,other,2019-07-10,5749590,35.76712328767123,M,,2017-05-21,0,0,0
960846,5179541,misdemeanor,drug,2017-09-14,5919982,26.923287671232877,F,Black,2017-04-06,0,0,0
1039827,5324540,misdemeanor,other,2020-09-10,3839724,22.438356164383563,M,Black,2018-05-01,0,0,0
65964,9706603,misdemeanor,other,2014-02-18,6725060,24.34794520547945,M,Black,2016-08-20,1,0,0
92220,6515483,misdemeanor,other,2016-10-20,6515483,61.131506849315066,M,,2016-10-20,0,0,0
64098,4137363,misdemeanor,other,2018-03-23,4596524,29.213698630136985,F,White,2017-12-26,0,0,0
1072559,5629753,misdemeanor,other,2017-06-17,6845142,55.02739726027397,M,White,2016-07-15,0,0,0
28614,5832973,misdemeanor,drug,2017-04-28,6045036,25.895890410958906,M,Black,2017-03-05,0,0,0
47754,4777775,misdemeanor,property,2017-11-20,4777775,36.44931506849315,F,White,2017-11-20,0,0,0
15930,6933842,misdemeanor,violent,2016-06-19,4079940,26.504109589041096,M,Black,2018-03-31,0,0,0
258315,8709407,felony,property,2015-01-20,3168313,37.42191780821918,M,,2018-08-18,0,1,0
2508428,5769400,misdemeanor,drug,2017-05-16,5769400,35.37808219178082,M,White,2017-05-16,0,0,0
474178,6555725,misdemeanor,drug,2016-10-08,5597498,28.304109589041097,M,White,2017-06-23,0,0,0
1195934,6891939,misdemeanor,other,2016-07-03,6891939,56.93972602739726,M,White,2016-07-03,0,0,0
69058,7835474,misdemeanor,other,2015-10-21,7255033,49.24931506849315,F,mixed,2016-04-10,1,0,0
78786,4205882,felony,property,2018-03-09,6645202,24.15068493150685,M,White,2016-09-12,1,1,0
2584613,7226797,misdemeanor,other,2016-04-16,7226797,51.273972602739725,M,White,2016-04-16,0,0,0
91883,729953,misdemeanor,property,2019-11-04,7408614,25.14246575342466,F,Black,2016-02-27,0,0,0
1063563,11937033,felony,property,2015-11-25,4827776,30.816438356164383,M,White,2017-11-13,0,1,0
78786,11166324,misdemeanor,violent,2012-09-26,6645202,24.15068493150685,M,White,2016-09-12,1,0,0
1127005,949850,misdemeanor,other,2019-09-19,3052452,52.342465753424655,M,White,2018-09-08,0,0,0
66936,5628702,misdemeanor,violent,2017-06-17,4531245,46.295890410958904,M,Black,2018-01-10,1,0,0
64186,5436792,misdemeanor,drug,2017-07-29,6203506,35.85753424657534,M,Black,2017-01-24,0,0,0
482239,6100261,misdemeanor,violent,2017-02-17,7220104,46.33698630136986,M,White,2016-04-18,1,0,2
1309027,8479969,misdemeanor,drug,2015-04-02,3066846,33.394520547945206,M,White,2018-09-06,0,0,1
77082,1891070,misdemeanor,other,2019-04-14,6537617,29.134246575342463,M,White,2016-10-14,0,0,0
351751,19588028,misdemeanor,drug,2012-01-10,6215292,23.904109589041095,F,White,2017-01-20,0,0,0
1289480,2088008,misdemeanor,drug,2019-03-11,5232571,43.964383561643835,F,White,2017-09-07,0,0,0
3191484,4985620,misdemeanor,violent,2017-10-19,4985620,26.04109589041096,M,White,2017-10-19,0,0,0
92826,7407694,misdemeanor,other,2016-02-28,6037598,40.846575342465755,M,Black,2017-03-07,0,0,0
2326,3228229,felony,drug,2018-08-03,7591648,31.378082191780823,M,Black,2016-01-06,1,1,1
4981,8302464,misdemeanor,property,2015-05-30,6982985,37.38082191780822,M,White,2016-06-05,0,0,1
2134220,6296913,misdemeanor,property,2016-12-28,6403657,23.07945205479452,M,White,2016-11-20,0,0,0
75570,2326319,misdemeanor,drug,2019-01-28,4741552,26.202739726027396,M,White,2017-11-28,0,0,0
26152,1803655,felony,violent,2019-04-30,4957370,27.528767123287672,M,Black,2017-10-24,0,1,1
27249,2445964,misdemeanor,property,2019-01-04,6478529,22.87945205479452,M,Black,2016-11-01,0,0,0
65745,2673805,misdemeanor,drug,2018-11-19,2673805,27.67945205479452,M,White,2018-11-19,0,0,5
173830,5732442,misdemeanor,other,2017-05-25,5732443,28.616438356164384,M,White,2017-05-25,0,0,0
1440050,5239764,misdemeanor,other,2017-09-05,5113359,27.572602739726022,M,White,2017-09-26,0,0,0
416390,5871973,felony,violent,2017-04-19,6349926,17.438356164383563,M,Black,2016-12-12,1,1,0
27249,2134949,misdemeanor,property,2019-03-05,6478529,22.87945205479452,M,Black,2016-11-01,0,0,0
1058203,7234140,misdemeanor,other,2016-04-15,7234140,27.33150684931507,M,Black,2016-04-15,0,0,0
1779141,7664867,misdemeanor,other,2015-12-11,7500144,61.42191780821918,M,White,2016-02-05,0,0,0
239769,4629514,misdemeanor,property,2017-12-18,4629514,18.23013698630137,M,Black,2017-12-18,0,0,0
184560,2790886,misdemeanor,property,2018-10-29,2790886,45.42739726027397,M,Black,2018-10-29,0,0,0
63188,2683161,misdemeanor,other,2018-11-17,5775746,18.78904109589041,M,Black,2017-05-14,0,0,0
56410,1816087,misdemeanor,property,2019-04-27,4937826,33.4027397260274,M,Black,2017-10-27,0,0,0
15340,10702901,misdemeanor,other,2013-03-16,5697246,39.5972602739726,M,White,2017-05-31,1,0,1
25110,4945555,felony,other,2017-10-26,3787339,22.95616438356164,M,Black,2018-05-10,1,1,2
1134813,7159070,felony,violent,2016-05-05,7159070,18.424657534246577,M,Black,2016-05-05,1,1,0
2106053,8274183,misdemeanor,property,2015-06-09,6397938,47.74520547945205,F,White,2016-11-21,0,0,0
83127,5452233,felony,drug,2017-07-26,6186016,21.172602739726027,M,Black,2017-01-28,1,1,0
1802254,6027429,misdemeanor,drug,2017-03-09,6027429,24.63287671232877,F,White,2017-03-09,0,0,0
539268,1534559,misdemeanor,property,2019-05-30,3993384,44.24383561643835,M,White,2018-04-05,0,0,0
64186,2095465,misdemeanor,other,2019-03-11,6203506,35.85753424657534,M,Black,2017-01-24,0,0,0
60742,9334173,misdemeanor,other,2014-06-18,6015800,28.254794520547943,M,Black,2017-03-13,0,0,0
323098,8189876,felony,property,2015-07-08,5801992,31.424657534246577,M,Black,2017-05-07,0,1,1
75426,5234404,felony,violent,2017-09-07,6724650,20.78904109589041,M,White,2016-08-20,0,1,0
162419,9586773,misdemeanor,other,2014-04-01,7017218,33.38082191780822,M,Black,2016-05-25,0,0,0
700259,7580770,misdemeanor,other,2016-01-10,7347268,42.723287671232875,M,Black,2016-03-16,0,0,0
66829,8072611,felony,violent,2015-08-10,6871709,48.30684931506849,M,White,2016-07-06,0,1,2
